Curso;Módulo atual;Faltas Consecutivas;Idade;Sexo;Bairro;Cidade;Pend. Acad.;Possui Pendência Financeira;Bolsista;Antecipou Parcela;Situação (código)
Curso Técnico em Farmácia;0;0;31;1;Primavera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;45;0;Guarani;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;32;1;Primavera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;31;1;Centro;Planalto;0;0;0;0;5
Curso Técnico em Farmácia;0;0;45;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;47;1;Zona Ruarl Mirante ;Mirante;0;0;0;0;2
Curso Técnico em Farmácia;0;0;46;0;Felícia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;23;1;Espírito Santo;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;21;1;Alto Maron;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;34;0;Centro;São João da Vitória;0;0;0;0;0
Curso Técnico em Farmácia;0;0;44;0;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;29;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;26;1;Zona Rural ;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;31;1;Centro;Iguaí;0;0;0;0;0
Curso Técnico em Farmácia;0;0;27;1;Patagônia;Vitória da Conquista;1;0;0;0;8
Curso Técnico em Farmácia;0;0;32;0;Brasil;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;22;1;Cruzeiro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;33;1;Centro;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;0;0;43;0;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;23;1;Zabelê-Urbis V;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;22;1;Ibirapuera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;20;1;Cruzeiro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;24;1;Patagônia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;20;1;Zabelê;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;21;1;Bateias;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;22;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;32;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;30;1;Guarani;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;33;1;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;32;0;Alto Maron;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;20;0;Ibirapuera;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;32;1;Jatobá-Parque Conveima;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;36;1;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;35;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;14;25;1;Espírito Santo-Vila Elisa;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;0;0;25;0;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;23;1;Centro;Itambé;0;1;0;0;7
Curso Técnico em Farmácia;0;0;24;0;Bateias-Cidade Modelo;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;0;0;23;1;Primavera;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;30;1;Distrito Industrial;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;34;0;Brasil;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;31;0;Kadija;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;0;0;29;1;Zona Rural;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;0;0;30;1;Distrito Industrial;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;30;0;Airton Sena-Vila Sul;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;22;0;Patagônia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;21;1;Jurema;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;23;1;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;22;1;São Pedro-Recanta das Águas;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;21;1;Boa Vista;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;0;0;37;1;Ibirapuera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;33;1;Primavera-Loteamento Vivendas da Serra;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;26;1;Lagoa das Flores;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;21;1;Centro;Caraíbas;0;0;0;0;2
Curso Técnico em Farmácia;0;0;40;1;Boa Vista;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;0;0;22;1;Bateias-Cidade Modelo;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;30;0;Lagoa das Flores;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;23;0;Lagoa das Flores;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;22;1;Jurema;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;26;1;Centro;Poções;0;1;0;0;7
Curso Técnico em Farmácia;0;23;26;1;Cruzeiro;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;0;0;29;1;Brasil;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;0;0;51;1;Jurema;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;31;1;Zona Rural;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;20;0;Boa Vista;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;0;0;24;1;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;23;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;31;1;Ibirapuera;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;0;0;29;1;Candeias-Urbis I;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;25;0;Centro;Mata Verde;0;0;0;0;0
Curso Técnico em Farmácia;0;0;21;1;Centro;Barra do Choça;0;0;0;0;0
Curso Técnico em Farmácia;0;5;24;1;Lagoa das Flores;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;0;0;22;1;Zona Rural;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;22;1;Brasil;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;33;0;Candeias;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;0;0;24;0;Ibirapuera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;13;22;1;Brasil;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;0;0;30;1;Brasil;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;27;1;Alto Maron-Panorama;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;22;1;Candeias;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;38;1;Miro Cairo-Residencial Jacaranda;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;26;1;Centro;Planalto;0;0;0;0;0
Curso Técnico em Farmácia;0;0;54;1;Primavera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;24;0;Felícia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;0;0;26;1;Zona Rural;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;2;26;0;Centro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;5;23;1;Jatobá/ Sta Terezinha;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;0;1;22;1;Espírito Santo-Urbis VI;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;22;1;Centro;Barra do Choça;0;0;0;0;2
Curso Técnico em Farmácia;0;0;21;0;Patagônia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Farmácia;1;0;23;1;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Farmácia;0;0;22;1;Patagônia;Vitória da Conquista;1;1;0;0;6
Curso Técnico em Farmácia;0;0;25;1;Centro;Caraíbas;1;0;1;0;6
Curso Técnico em Farmácia;0;0;22;0;Centro;Anagé;1;0;1;0;6
Curso Técnico em Farmácia;0;0;37;1;Alto da Conquista;Vitória da Conquista;0;0;1;0;0
Curso Técnico em Farmácia;0;3;32;1;Campinhos;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;4;0;21;1;Centro;Caraíbas;1;0;0;0;6
Curso Técnico em Farmácia;4;0;2;1;Jurema;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;4;0;24;1;Ayrton Senna;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Farmácia;0;0;44;1;Brasil;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;4;37;1;Alto Maron;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;27;1;Patagônia;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;4;4;18;1;Brasil;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;0;0;44;1;Jurema;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;35;1;Centro;Anagé;0;0;0;0;1
Curso Técnico em Farmácia;4;4;27;0;Alto Maron;Vitória da Conquista;0;1;0;0;10
Curso Técnico em Farmácia;4;12;26;1;Zona Rural - Lagoa da Pedra;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Farmácia;0;0;27;1;Miro Cairo;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Farmácia;4;4;22;1;Alto Maron;Vitória da Conquista;0;0;1;0;10
Curso Técnico em Farmácia;0;0;24;1;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Farmácia;0;0;35;0;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;32;1;Senhorinha Cairo;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;27;1;Felícia;Vitória da Conquista;0;0;0;0;8
Curso Técnico em Radiologia;0;0;27;0;Alto Maron;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;44;0;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;29;0;Alto Maron;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;23;0;Centro;Planalto;0;0;0;0;2
Curso Técnico em Radiologia;0;0;27;1;Ayrton Senna;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;22;1;São Pedro;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;53;1;Ayrton Senna;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;27;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;39;1;Felícia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;36;1;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;35;1;Centro;Itambé;0;0;0;0;1
Curso Técnico em Radiologia;0;0;47;1;Primavera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;24;1;Primavera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;29;0;Centro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;25;0;Bateias;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;25;0;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;27;1;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;24;1;Conveima;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;26;1;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;27;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;40;1;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;46;1;Cruzeiro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;31;1;Cidade Maravilhosa;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;43;1;Zona Rural;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;36;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;34;0;Espírito Santo;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;29;1;ESPIRITO SANTO;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;40;0;Alto Maron;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;31;0;Recreio;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;25;1;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;27;1;Felícia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;30;1;Chacara Mirassol-Povoado do Choça;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;31;1;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;40;1;Campinhos;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;40;1;Nossa Senhora Aparecida;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;31;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;44;0;Urbis IV;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;23;0;Primavera;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;28;1;Boa Vista- Lot. Vila América;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;52;1;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;28;0;Recreio;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;27;0;Cruzeiro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;32;0;Miro Cairo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;31;0;Recreio;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;4;0;28;0;Alto dos Candeias;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Radiologia;0;0;46;0;Centro;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;18;42;0;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;0;0;32;1;Bateias;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;31;0;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;43;1;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;28;0;Espírito Santo;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;25;1;Bruno Bacelar;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;40;1;Primavera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;52;1;Jurema;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;34;0;Candeias;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;1;0;36;0;Lagoa das Flores;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;34;0;São Pedro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;42;1;Felícia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;26;1;Urbis II;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;28;0;Urbis II;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;25;0;Kadija;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;0;0;28;1;Campinhos;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;33;0;Centro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;27;1;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;4;0;26;0;Patagônia;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Radiologia;0;0;31;1;Espírito Santo;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;38;1;Centro;Planalto;0;0;0;0;2
Curso Técnico em Radiologia;0;0;31;1;Espírito Santo;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;36;0;Candeias;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;33;0;Panorama;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;44;1;Ibirapuera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;26;1;Rural Estiva;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;35;1;Lagoa das Flores;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;36;0;Ibirapuera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;4;0;29;1;Patagônia;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Radiologia;0;0;29;1;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;37;1;Campinhos;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;44;1;Jurema;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Radiologia;0;0;41;0;Patagonia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;33;0;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;27;1;Centro;Itambé;0;0;0;0;2
Curso Técnico em Radiologia;4;0;36;1;Felícia;Vitória da Conquista;1;0;0;0;6
Curso Técnico em Radiologia;0;0;32;1;Jatobá;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;0;0;35;1;São Pedro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;32;1;Jurema;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;50;0;Lagoa das Flores;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;27;0;Ibirapuera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;25;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;30;1;Jurema;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;1;30;1;Brasil;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;45;0;Alto Maron;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;30;0;Cruzeiro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;29;1;Centro;Itambé;0;1;0;0;7
Curso Técnico em Radiologia;0;0;26;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;30;0;Centro;Itambé;0;1;0;0;7
Curso Técnico em Radiologia;0;0;23;1;Jequeizinho;Jequié;0;0;0;0;2
Curso Técnico em Radiologia;0;0;26;1;Rural de São Joaquim;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;32;1;São Pedro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;39;0;Centro;Ribeirao do largo;0;0;0;0;2
Curso Técnico em Radiologia;0;0;30;0;Guarani;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;28;1;Brasil;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;44;1;Felícia;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;24;1;Alto Maron;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;31;1;Centro;Itapetinga;0;0;0;0;2
Curso Técnico em Radiologia;0;0;46;0;Felícia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;42;0;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;46;0;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;48;1;Boa Vista;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;0;0;47;1;Guarani;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;39;1;Patagônia;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;0;0;53;1;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;29;1;Bateias;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;38;1;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;29;1;Centro;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;27;0;Centro;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;29;1;Lagoa das Flores;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;32;1;Espírito Santo;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;29;1;Boa Vista;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;27;0;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;33;0;Brasil;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;24;1;Zabelê;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;0;0;32;0;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;38;1;Guarani;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;0;18;46;1;Primavera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;33;0;Centro;Maetinga;0;1;0;0;7
Curso Técnico em Radiologia;0;0;38;1;Zabelê-Vila Serrana III;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;37;1;Ibirapuera;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;0;0;49;0;Candeias;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;25;1;Centro;Planalto;0;0;0;0;5
Curso Técnico em Radiologia;0;0;45;0;Centro;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;1;0;24;1;Barrocas;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;26;0;Centro;Belo Campo;0;1;0;0;7
Curso Técnico em Radiologia;0;0;49;1;Brasil;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;45;1;Ibirapuera;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;23;1;Nossa Senhora Aparecida;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;41;1;Primavera-Res das Rosaa;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;23;1;Zabelê-Miro Cairo;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;26;0;Recreio;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;22;1;Patagônia-Coveima;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;25;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;25;1;Patagônia-Kadija;Vitória da Conquista;0;0;0;0;5
Curso Técnico em Radiologia;0;0;41;1;Centro;Bandeira do Colônia;0;0;0;0;0
Curso Técnico em Radiologia;0;0;23;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;5;22;0;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;28;0;Alto Maron;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;43;1;Patagônia;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;37;1;Candeias;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;13;42;1;Bateias;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;0;0;29;0;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;32;1;Zabelê;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;29;0;Boa Vista;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;0;0;29;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;25;0;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;48;1;Centro;Itambé;0;1;0;0;7
Curso Técnico em Radiologia;0;0;25;0;Centro;Barra do Rocha;0;0;0;0;2
Curso Técnico em Radiologia;4;1;39;1;Brasil;Vitória da Conquista;1;1;0;0;8
Curso Técnico em Radiologia;0;0;37;1;Boa Vista;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;50;0;Bateias;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;36;1;Ibirapuera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;30;0;Cruzeiro ;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;0;0;39;0;Ibirapuera;Vitória da Conquista;0;1;0;0;8
Curso Técnico em Radiologia;0;0;27;1;Zabelê-Senhorinha Cairo;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;0;0;25;0;Boa Vista;Vitória da Conquista;0;0;0;0;2
Curso Técnico em Radiologia;0;0;26;0;Boa Vista;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;43;1;Patagônia;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;42;1;Ibirapuera;Vitória da Conquista;0;0;0;0;0
Curso Técnico em Radiologia;0;0;41;0;Patagônia;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;27;1;Boa Vista;Vitória da Conquista;0;0;0;0;1
Curso Técnico em Radiologia;0;0;33;1;Bateias;Vitória da Conquista;0;1;0;0;7
Curso Técnico em Radiologia;0;0;25;0;Centro;Belo Campo;0;0;0;0;0
Curso Técnico em Radiologia;0;0;37;1;Centro;Anagé;0;0;0;0;0
Curso Técnico em Radiologia;0;0;35;1;Patagônia;Vitória da Conquista;0;0;0;0;0
